,ghazal_id,bayt_id,line,tashbih_cl,kenaye_cl,esteare_cl,jenas_cl,iham_cl,majaz_cl
200,23,5,به حاجب در خلوت سرای خاص بگو ** فلان ز گوشه نشینان خاک درگه ماست,,فلان:حافظ,,,,
201,23,6,به صورت از نظر ما اگر چه محجوب است ** همیشه در نظر خاطر مرفه ماست,,,,,,
202,23,7,اگر به سالی حافظ دری زند بگشای ** که سال‌هاست که مشتاق روی چون مه ماست,,,,,,
203,24,1,مطلب طاعت و پیمان و صلاح از من مست ** که به پیمانه کشی شهره شدم روز الست,,,,,,
204,24,2,من همان دم که وضو ساختم از چشمه عشق ** چارتکبیر زدم یک سره بر هر چه که هست,عشق:چشمه,چهار تکبیر زدن:ترک دنیا و ماسوی الله,,,,
205,24,3,می بده تا دهمت آگهی از سر قضا ** که به روی که شدم عاشق و از بوی که مست,,,,,,
206,24,4,کمر کوه کم است از کمر مور این جا ** ناامید از در رحمت مشو ای باده پرست,,,,,,
207,24,5,به جز آن نرگس مستانه که چشمش مرساد ** زیر این طارم فیروزه کسی خوش ننشست,,,طارم فیروزه:آسمان آبی,,خوش نشستن:1. خوش و خرم و سرمست نشستن 2. قرار و آرامش گرفتن 3. اقامت موقتی داشتن,
208,24,6,جان فدای دهنش باد که در باغ نظر ** چمن آرای جهان خوشتر از این غنچه نبست,نظر:باغ,,غنچه:دهان تنگ معشوق,,غنچه بستن:1. آفریدن غنچه 2. فروبستگی غنچه,
209,24,7,حافظ از دولت عشق تو سلیمانی شد ** یعنی از وصل تواش نیست به جز باد به دست,,باد به دست بودن:بی نصیب و بی بهره بودن، تهی دست بودن,,,,
210,25,1,شکفته شد گل حمرا و گشت بلبل مست ** صلای سرخوشی ای صوفیان باده پرست,,,,,,
211,25,2,اساس توبه که در محکمی چو سنگ نمود ** ببین که جام زجاجی چه طرفه‌اش بشکست,,,,,,
212,25,3,بیار باده که در بارگاه استغنا ** چه پاسبان و چه سلطان چه هوشیار و چه مست,استغنا:کاخ و بارگاه,,,,,
213,25,4,از این رباط دودر چون ضرورت است رحیل ** رواق و طاق معیشت چه سربلند و چه پست,,رحیل:مرگ,رباط:دنیا,,,رواق و طاق معیشت:خانه
214,25,5,مقام عیش میسر نمی‌شود بی‌رنج ** بلی به حکم بلا بسته‌اند عهد الست,,,,,,
215,25,6,به هست و نیست مرنجان ضمیر و خوش می‌باش ** که نیستیست سرانجام هر کمال که هست,,,,,,
216,25,7,شکوه آصفی و اسب باد و منطق طیر ** به باد رفت و از او خواجه هیچ طرف نبست,,خواجه:حضرت سلیمان,,,به باد رفتن:رفتن قصر و خدم و حشم با باد ,
217,25,8,به بال و پر مرو از ره که تیر پرتابی ** هوا گرفت زمانی ولی به خاک نشست,,به بال و پر رفتن:کاری را با حمایت دیگران انجام دادن,,,,
218,25,9,زبان کلک تو حافظ چه شکر آن گوید ** که گفته سخنت می‌برند دست به دست,,دست به دست بردن:سریع بردن چیز گرانبها,,,,
219,26,1,زلف آشفته و خوی کرده و خندان لب و مست ** پیرهن چاک و غزل خوان و صراحی در دست,,,,,,
220,26,2,نرگسش عربده جوی و لبش افسوس کنان ** نیم شب دوش به بالین من آمد بنشست,,,,,,
221,26,3,سر فرا گوش من آورد به آواز حزین ** گفت ای عاشق دیرینه من خوابت هست,,,,,,
222,26,4,عاشقی را که چنین باده شبگیر دهند ** کافر عشق بود گر نشود باده پرست,,,,,,
223,26,5,برو ای زاهد و بر دردکشان خرده مگیر ** که ندادند جز این تحفه به ما روز الست,,دردکشان:رندان عاشق پیشه مست,تحفه:نصیب,,,
224,26,6,آن چه او ریخت به پیمانه ما نوشیدیم ** اگر از خمر بهشت است وگر باده مست,,,,,,
225,26,7,خنده جام می و زلف گره گیر نگار ** ای بسا توبه که چون توبه حافظ بشکست,,,,,,
226,27,1,در دیر مغان آمد یارم قدحی در دست ** مست از می و میخواران از نرگس مستش مست,,,,,,
227,27,2,در نعل سمند او شکل مه نو پیدا ** وز قد بلند او بالای صنوبر پست,,,,,,
228,27,3,آخر به چه گویم هست از خود خبرم چون نیست ** وز بهر چه گویم نیست با وی نظرم چون هست,,,,,,
229,27,4,شمع دل دمسازم بنشست چو او برخاست ** و افغان ز نظربازان برخاست چو او بنشست,دل:شمع,,,,,
230,27,5,گر غالیه خوش بو شد در گیسوی او پیچید ** ور وسمه کمانکش گشت در ابروی او پیوست,,,,,,
231,27,6,بازآی که بازآید عمر شده حافظ ** هر چند که ناید باز تیری که بشد از شست,,,,,,
232,28,1,به جان خواجه و حق قدیم و عهد درست ** که مونس دم صبحم دعای دولت توست,,,,,,
233,28,2,سرشک من که ز طوفان نوح دست برد ** ز لوح سینه نیارست نقش مهر تو شست,سینه:لوح,دست بردن:غلبه کردن,,,,
234,28,3,بکن معامله‌ای وین دل شکسته بخر ** که با شکستگی ارزد به صد هزار درست,,,,,,
235,28,4,زبان مور به آصف دراز گشت و رواست ** که خواجه خاتم جم یاوه کرد و بازنجست,,خواجه:سلیمان,,,,
236,28,5,دلا طمع مبر از لطف بی‌نهایت دوست ** چو لاف عشق زدی سر بباز چابک و چست,,سر باختن:جان باختن,,,,
237,28,6,به صدق کوش که خورشید زاید از نفست ** که از دروغ سیه روی گشت صبح نخست,,خورشید از نفس زاییدن:روشنگر شدن کلام,,,,
238,28,7,شدم ز دست تو شیدای کوه و دشت و هنوز ** نمی‌کنی به ترحم نطاق سلسله سست,,سلسله:زلف حلقه حلقه و پرپیچ و تاب معشوق,,,,
239,28,8,مرنج حافظ و از دلبران حفاظ مجوی ** گناه باغ چه باشد چو این گیاه نرست,,,,حافظ-حفاظ,,
240,29,1,ما را ز خیال تو چه پروای شراب است ** خم گو سر خود گیر که خمخانه خراب است,,سر خود گرفتن:از پی کار خود رفتن، به فکر خود بودن,,,خراب بودن خم خانه:1. خم خانه مست و مدهوش است. 2. در و دیوار میخانه خراب و ویران است.,
241,29,2,گر خمر بهشت است بریزید که بی دوست ** هر شربت عذبم که دهی عین عذاب است,,,,,,
242,29,3,افسوس که شد دلبر و در دیده گریان ** تحریر خیال خط او نقش بر آب است,,,,,نقش بر آب بودن:1. بی ثبات و بی قرار بودن 2. نقش چهره یار را بر دیده گریان زدن,
243,29,4,بیدار شو ای دیده که ایمن نتوان بود ** زین سیل دمادم که در این منزل خواب است,,,سیل دمادم:اشک سیل آسا و پیاپی,,منزل خواب:1. دنیا که جای خواب و خور است 2. چشم که جای خواب است.,
244,29,5,معشوق عیان می‌گذرد بر تو ولیکن ** اغیار همی‌بیند از آن بسته نقاب است,,,,,,
245,29,6,گل بر رخ رنگین تو تا لطف عرق دید ** در آتش شوق از غم دل غرق گلاب است,شوق:آتش,,,,,
246,29,7,سبز است در و دشت بیا تا نگذاریم ** دست از سر آبی که جهان جمله سراب است,,دست از سر چیزی برنداشتن:پرداختن به آن چیز,,سر آب-سراب,آب:1. چشمه و جو 2. شراب,
247,29,8,در کنج دماغم مطلب جای نصیحت ** کاین گوشه پر از زمزمه چنگ و رباب است,,,,,گوشه:1. کنج 2. از اصطلاحات موسیقی,
248,29,9,حافظ چه شد ار عاشق و رند است و نظرباز ** بس طور عجب لازم ایام شباب است,,,,,,
249,30,1,زلفت هزار دل به یکی تار مو ببست ** راه هزار چاره گر از چار سو ببست,,چارسو:از هر طرف,,,,
250,30,2,تا عاشقان به بوی نسیمش دهند جان ** بگشود نافه‌ای و در آرزو ببست,,,نافه:حلقه خوشبوی گیسوی معشوق,,بو:1. امید و آرزو 2. رایحه,
251,30,3,شیدا از آن شدم که نگارم چو ماه نو ** ابرو نمود و جلوه گری کرد و رو ببست,,,,,,
252,30,4,ساقی به چند رنگ می اندر پیاله ریخت ** این نقش‌ها نگر که چه خوش در کدو ببست,,,,,رنگ:1. شیوه و روش 2. رنگ سرخ و سفید و زرد شراب، نقش:1. نقش هایی که بر روی کدو می نگاشتند. 2. نقش هایی که بر اثر ریختن شراب در کدو حاصل میشود.,
253,30,5,یا رب چه غمزه کرد صراحی که خون خم ** با نعره‌های قلقلش اندر گلو ببست,,,,,,
254,30,6,مطرب چه پرده ساخت که در پرده سماع ** بر اهل وجد و حال در های و هو ببست,,,,پرده-پرده,,
255,30,7,حافظ هر آن که عشق نورزید و وصل خواست ** احرام طوف کعبه دل بی وضو ببست,دل:کعبه,احرام بستن:قصد و نیت کردن,,,,
256,31,1,آن شب قدری که گویند اهل خلوت امشب است ** یا رب این تأثیر دولت در کدامین کوکب است,,,,,,
257,31,2,تا به گیسوی تو دست ناسزایان کم رسد ** هر دلی از حلقه‌ای در ذکر یارب یارب است,,,,,حلقه:1. پیچ و خم زلف 2. حلقه کسانی که دور هم نشسته اند و ذکر می گویند.,
258,31,3,کشته چاه زنخدان توام کز هر طرف ** صد هزارش گردن جان زیر طوق غبغب است,زنخدان:چاه/ غبغب:طوق,گردن زیر طوق بودن:مطیع و بنده کسی بودن,,,,
259,31,4,شهسوار من که مه آیینه دار روی اوست ** تاج خورشید بلندش خاک نعل مرکب است,خورشید:تاج,,,,,
260,31,5,عکس خوی بر عارضش بین کآفتاب گرم رو ** در هوای آن عرق تا هست هر روزش تب است,,,,,گرم رو:گرم رُو,
261,31,6,من نخواهم کرد ترک لعل یار و جام می ** زاهدان معذور داریدم که اینم مذهب است,,,لعل:لب معشوق,,,
262,31,7,اندر آن ساعت که بر پشت صبا بندند زین ** با سلیمان چون برانم من که مورم مرکب است,,مرکب بودن مور:آهسته و کند رفتن,,,,
263,31,8,آن که ناوک بر دل من زیر چشمی می‌زند ** قوت جان حافظش در خنده زیر لب است,,,ناوک:غمزه و نگاه,,,
264,31,9,آب حیوانش ز منقار بلاغت می‌چکد ** زاغ کلک من به نام ایزد چه عالی مشرب است,بلاغت:منقار/ کلک:زاغ,,منقار:نوک قلم,,,مشرب:شیوه و روش
